Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume
2019-10-02,0.24787,0.25481,0.24421,0.25247,97406245.2,2019-10-02 23:59:59.999000064,24270217.95518,54979,46561927.5,11606974.607613
2019-10-03,0.25248,0.25305,0.24159,0.24674,71409676.9,2019-10-03 23:59:59.999000064,17609786.126323,41656,33091814.6,8157952.479115
2019-10-04,0.24687,0.25664,0.2445,0.25243,90663663.4,2019-10-04 23:59:59.999000064,22794419.623895,54119,45254948.9,11381886.221346
2019-10-05,0.2525,0.2566,0.24671,0.25325,82519531.3,2019-10-05 23:59:59.999000064,20818475.3038,57881,41305091.4,10422470.057465
2019-10-06,0.25325,0.25634,0.2506,0.25552,63421400.1,2019-10-06 23:59:59.999000064,16049454.661113,57675,31729518.3,8030607.523614
2019-10-07,0.25551,0.28114,0.25333,0.27592,210990372.8,2019-10-07 23:59:59.999000064,57283043.346304,126843,104561561.6,28365322.510168
2019-10-08,0.27584,0.28548,0.27062,0.2774,121934629.7,2019-10-08 23:59:59.999000064,33759866.366353,84685,61058200.7,16913100.562472
2019-10-09,0.2774,0.28693,0.27358,0.28082,105865868.2,2019-10-09 23:59:59.999000064,29652647.358558,87688,53039327.7,14860219.658951
2019-10-10,0.28089,0.28168,0.26455,0.27021,80850590.7,2019-10-10 23:59:59.999000064,22049865.097712,68618,39854844.9,10868363.560985
2019-10-11,0.27021,0.27485,0.26431,0.26743,71539111.7,2019-10-11 23:59:59.999000064,19245009.01261,69160,34558852.8,9300013.717392
2019-10-12,0.26741,0.27729,0.26712,0.27226,57869923.4,2019-10-12 23:59:59.999000064,15793462.494851,60193,29138704.3,7952598.647915
2019-10-13,0.27232,0.28138,0.27109,0.27726,70808721.8,2019-10-13 23:59:59.999000064,19658319.603199,68669,35759156.3,9928242.036513
2019-10-14,0.27729,0.29779,0.27641,0.29727,151725088.0,2019-10-14 23:59:59.999000064,43914160.127687,102500,79158578.4,22920036.941972
2019-10-15,0.29722,0.299,0.283,0.28859,147821843.4,2019-10-15 23:59:59.999000064,43050670.162818,95250,71649570.1,20863572.187911
2019-10-16,0.28859,0.29219,0.27858,0.28331,109182836.2,2019-10-16 23:59:59.999000064,31117606.760202,83972,53587607.2,15279404.397084
2019-10-17,0.28334,0.3038,0.27969,0.30167,147918252.3,2019-10-17 23:59:59.999000064,43648518.977833,106027,74504050.7,21984253.068927
2019-10-18,0.30166,0.30207,0.28433,0.29404,133405177.2,2019-10-18 23:59:59.999000064,38944008.261668,91493,63589738.0,18561116.294336
2019-10-19,0.29404,0.29952,0.287,0.29145,103575426.6,2019-10-19 23:59:59.999000064,30340201.859798,78406,51396740.0,15063149.227249
2019-10-20,0.29144,0.29615,0.28091,0.29386,111491956.5,2019-10-20 23:59:59.999000064,32197424.448582,84706,56383572.8,16288806.348951
2019-10-21,0.29393,0.2942,0.28826,0.29187,71906227.9,2019-10-21 23:59:59.999000064,20925101.97125,68689,34328756.0,9994774.726631
2019-10-22,0.29186,0.30278,0.28862,0.29046,102870808.0,2019-10-22 23:59:59.999000064,30355779.115747,83538,49049386.4,14487144.768004
2019-10-23,0.29041,0.29127,0.25005,0.27306,187716543.6,2019-10-23 23:59:59.999000064,51332366.498768,124254,90488699.1,24774046.123673
2019-10-24,0.27307,0.28,0.26629,0.27596,99386341.1,2019-10-24 23:59:59.999000064,27095997.912027,82303,51828491.7,14138075.941695
2019-10-25,0.27597,0.3081,0.2742,0.29829,199230614.5,2019-10-25 23:59:59.999000064,58012555.974919,135872,106216475.4,30947716.283115
2019-10-26,0.29839,0.312,0.284,0.29351,270708034.1,2019-10-26 23:59:59.999000064,80688942.423661,187449,131874282.8,39328832.654315
2019-10-27,0.29351,0.30213,0.28901,0.29818,180544647.9,2019-10-27 23:59:59.999000064,53575550.193199,129941,91035494.2,27022028.854129
2019-10-28,0.29825,0.3051,0.29309,0.29447,134306597.1,2019-10-28 23:59:59.999000064,40059342.616639,108779,66517081.3,19849745.828482
2019-10-29,0.29443,0.30972,0.29416,0.30192,145791308.2,2019-10-29 23:59:59.999000064,43828554.092707,115277,70526155.3,21222414.031833
2019-10-30,0.30192,0.30636,0.29016,0.29471,117887579.1,2019-10-30 23:59:59.999000064,35044956.865821,93679,56549224.3,16810311.603789
2019-10-31,0.29471,0.29874,0.28777,0.29452,100846140.4,2019-10-31 23:59:59.999000064,29601327.487168,79089,48970761.9,14378421.408644
2019-11-01,0.29459,0.2946,0.28448,0.29146,85376671.8,2019-11-01 23:59:59.999000064,24809316.4701,77869,39694873.0,11537674.934316
2019-11-02,0.29148,0.2975,0.29112,0.29456,72552309.1,2019-11-02 23:59:59.999000064,21323849.059357,61205,37122262.5,10910898.032716
2019-11-03,0.29456,0.29614,0.28855,0.29024,69064994.6,2019-11-03 23:59:59.999000064,20112216.213021,56999,32598141.5,9495069.119644
2019-11-04,0.29024,0.2999,0.2891,0.29863,85410877.0,2019-11-04 23:59:59.999000064,25105863.267256,68956,43461638.2,12775853.735948
2019-11-05,0.29863,0.30443,0.29416,0.30061,107569775.1,2019-11-05 23:59:59.999000064,32311660.743242,89982,53660240.2,16120492.420791
2019-11-06,0.30062,0.31367,0.2961,0.31009,107581885.7,2019-11-06 23:59:59.999000064,32657633.897357,85077,54268767.2,16486476.743893
2019-11-07,0.31016,0.3149,0.27503,0.29061,235871367.3,2019-11-07 23:59:59.999000064,69353199.829256,148684,109565395.6,32220191.89771
2019-11-08,0.29068,0.291,0.27023,0.27547,165657651.6,2019-11-08 23:59:59.999000064,46386875.333001,111020,75809724.0,21224154.725907
2019-11-09,0.27546,0.28156,0.2745,0.2799,62848374.8,2019-11-09 23:59:59.999000064,17509161.476087,54961,31110017.0,8665959.767605
2019-11-10,0.2799,0.284,0.27658,0.27894,72586430.6,2019-11-10 23:59:59.999000064,20319030.725051,62298,35310366.0,9888388.993151
2019-11-11,0.27899,0.28106,0.26935,0.27423,69450589.5,2019-11-11 23:59:59.999000064,19091462.7089,61589,32702887.8,8992786.497875
2019-11-12,0.27423,0.27641,0.2676,0.27222,77851651.4,2019-11-12 23:59:59.999000064,21181919.667568,69679,39566625.1,10768518.463041
2019-11-13,0.27224,0.27563,0.27013,0.27202,52680673.1,2019-11-13 23:59:59.999000064,14359109.116035,42600,25857004.2,7048292.181458
2019-11-14,0.27207,0.27294,0.26354,0.26795,72326033.6,2019-11-14 23:59:59.999000064,19366232.437807,58326,33338365.1,8929813.594478
2019-11-15,0.26795,0.26952,0.25303,0.26069,111865363.4,2019-11-15 23:59:59.999000064,29381854.306466,88508,54527906.1,14324953.967511
2019-11-16,0.2607,0.26444,0.25911,0.26218,52279882.0,2019-11-16 23:59:59.999000064,13670861.705531,50827,25328233.7,6623714.691272
2019-11-17,0.2622,0.266,0.25891,0.26311,52073288.4,2019-11-17 23:59:59.999000064,13707451.702774,51435,25742859.8,6778321.316523
2019-11-18,0.26316,0.26318,0.2411,0.25179,99156396.1,2019-11-18 23:59:59.999000064,25302252.644981,76284,45120251.7,11520463.610942
2019-11-19,0.25174,0.25654,0.243,0.25398,87899568.3,2019-11-19 23:59:59.999000064,21882500.803854,70657,42053540.2,10469567.325715
2019-11-20,0.25398,0.25861,0.24809,0.25014,78924129.3,2019-11-20 23:59:59.999000064,19902291.151566,63501,38027726.7,9592679.81357
2019-11-21,0.25022,0.25349,0.23613,0.24345,113065484.5,2019-11-21 23:59:59.999000064,27594274.952877,84340,52950070.7,12925106.372043
2019-11-22,0.24345,0.2459,0.22122,0.23,176993164.6,2019-11-22 23:59:59.999000064,41301641.154196,130275,86516403.6,20185325.593264
2019-11-23,0.23004,0.23541,0.22526,0.23407,86883225.5,2019-11-23 23:59:59.999000064,20015819.079247,72712,45653074.8,10516907.053412
2019-11-24,0.23409,0.23466,0.21829,0.21989,95589320.7,2019-11-24 23:59:59.999000064,21702594.781492,75283,44349297.0,10077872.904105
2019-11-25,0.22011,0.225,0.20013,0.21731,227026861.8,2019-11-25 23:59:59.999000064,48844307.828819,138199,118713514.9,25541088.598744
2019-11-26,0.2173,0.2219,0.21327,0.2206,87574733.7,2019-11-26 23:59:59.999000064,19092485.275499,70183,45103520.0,9834821.296803
2019-11-27,0.22054,0.2295,0.21259,0.224,119843833.4,2019-11-27 23:59:59.999000064,26524670.216238,94370,61794483.3,13681726.304542
2019-11-28,0.22408,0.22946,0.22246,0.22313,58823779.6,2019-11-28 23:59:59.999000064,13310126.059553,53416,28708401.2,6496699.361821
2019-11-29,0.22312,0.23229,0.22245,0.22998,59986942.5,2019-11-29 23:59:59.999000064,13672137.931229,51240,30860706.4,7032016.828911
2019-11-30,0.22997,0.23192,0.22354,0.2255,48634883.0,2019-11-30 23:59:59.999000064,11052152.993926,37389,22498732.9,5113527.62756
2019-12-01,0.22549,0.2255,0.2186,0.22477,61721844.7,2019-12-01 23:59:59.999000064,13691786.756988,34536,30774454.2,6828355.804987
2019-12-02,0.22471,0.22623,0.21731,0.21914,65856138.9,2019-12-02 23:59:59.999000064,14526198.883314,30561,30894633.7,6815548.738162
2019-12-03,0.21904,0.22182,0.2178,0.21951,34655745.6,2019-12-03 23:59:59.999000064,7614717.260383,21296,17531385.5,3854199.066186
2019-12-04,0.2195,0.22491,0.20952,0.2139,110743259.9,2019-12-04 23:59:59.999000064,24000030.156536,56443,54591895.5,11835442.648302
2019-12-05,0.21398,0.2262,0.212,0.22118,93382862.7,2019-12-05 23:59:59.999000064,20382570.686384,42421,47590809.2,10392655.210596
2019-12-06,0.22118,0.2268,0.2191,0.22546,72738701.2,2019-12-06 23:59:59.999000064,16179037.214377,32168,35209385.4,7836198.958252
2019-12-07,0.22554,0.228,0.22281,0.22699,46945345.8,2019-12-07 23:59:59.999000064,10596180.403409,22739,22192210.2,5011314.499063
2019-12-08,0.22702,0.232,0.2237,0.22909,54256414.2,2019-12-08 23:59:59.999000064,12372294.132834,24897,29686215.7,6772532.066026
2019-12-09,0.22913,0.23083,0.22113,0.22445,53369564.5,2019-12-09 23:59:59.999000064,12075583.633184,24205,22077166.1,5001106.718506
2019-12-10,0.22435,0.2256,0.21894,0.22256,44719099.9,2019-12-10 23:59:59.999000064,9920308.103338,21705,21791398.4,4834103.589329
2019-12-11,0.22256,0.22365,0.21973,0.22093,26282978.3,2019-12-11 23:59:59.999000064,5820575.255672,14103,11718017.4,2594830.060338
2019-12-12,0.22103,0.22322,0.2164,0.21837,49354032.6,2019-12-12 23:59:59.999000064,10844545.417528,25865,23502906.9,5165460.760199
2019-12-13,0.21837,0.22074,0.21537,0.22054,51935733.1,2019-12-13 23:59:59.999000064,11344997.48012,26599,24731728.6,5402939.890349
2019-12-14,0.22055,0.22086,0.21463,0.21605,31455442.1,2019-12-14 23:59:59.999000064,6831705.156862,16884,14527309.3,3156956.454922
2019-12-15,0.21605,0.21939,0.21463,0.21735,26223163.5,2019-12-15 23:59:59.999000064,5695553.743575,13808,13181733.2,2864723.596981
2019-12-16,0.21735,0.21747,0.202,0.2055,86445966.4,2019-12-16 23:59:59.999000064,18111443.951951,40586,38391989.2,8041574.946682
2019-12-17,0.20547,0.20568,0.17754,0.1831,262505370.5,2019-12-17 23:59:59.999000064,49983422.817549,101182,123284660.0,23477836.74732
2019-12-18,0.1831,0.2,0.175,0.19573,208259366.7,2019-12-18 23:59:59.999000064,39019551.703506,90445,104189448.8,19553459.371783
2019-12-19,0.19573,0.19706,0.18447,0.1878,89497528.3,2019-12-19 23:59:59.999000064,16898416.262179,40031,40500363.1,7649437.682039
2019-12-20,0.1878,0.19787,0.18369,0.19521,142835629.8,2019-12-20 23:59:59.999000064,27304791.682781,59717,69822404.0,13357136.655238
2019-12-21,0.19508,0.19617,0.18993,0.19143,57760061.0,2019-12-21 23:59:59.999000064,11107941.807704,24251,28975032.6,5573130.364317
2019-12-22,0.19134,0.19665,0.19045,0.19649,53300985.1,2019-12-22 23:59:59.999000064,10331460.609655,25689,27886356.0,5406744.610799
2019-12-23,0.1965,0.19974,0.18809,0.18953,94859486.6,2019-12-23 23:59:59.999000064,18435268.919213,43195,46431023.4,9028935.296416
2019-12-24,0.18958,0.19413,0.18745,0.19077,66325389.4,2019-12-24 23:59:59.999000064,12636776.752597,30991,32379989.7,6171284.371616
2019-12-25,0.19069,0.19137,0.18633,0.18852,39672557.2,2019-12-25 23:59:59.999000064,7478003.201801,19933,19426118.7,3662515.601674
2019-12-26,0.18864,0.1941,0.18722,0.18923,46612594.5,2019-12-26 23:59:59.999000064,8857810.272597,24912,22699803.1,4315365.236612
2019-12-27,0.18924,0.19015,0.1848,0.19003,34971243.8,2019-12-27 23:59:59.999000064,6588601.727331,21275,18146403.4,3419962.176932
2019-12-28,0.19003,0.19469,0.18969,0.1932,36743672.9,2019-12-28 23:59:59.999000064,7086061.707362,20550,19050168.1,3673628.488378
2019-12-29,0.19321,0.1985,0.1908,0.19653,49069370.3,2019-12-29 23:59:59.999000064,9561940.204942,33733,26540950.6,5174752.706393
2019-12-30,0.19651,0.1979,0.19206,0.19326,41924910.4,2019-12-30 23:59:59.999000064,8159012.311359,35279,20414620.6,3973441.060001
2019-12-31,0.19327,0.19422,0.18988,0.19295,40610029.3,2019-12-31 23:59:59.999000064,7799069.731933,34192,19662760.5,3776832.422496
2020-01-01,0.19285,0.19526,0.19219,0.19305,29773022.6,2020-01-01 23:59:59.999000064,5771433.604383,30283,15792596.8,3062101.875412
2020-01-02,0.19304,0.19304,0.18508,0.1875,47912105.6,2020-01-02 23:59:59.999000064,9073315.019168,37321,22194650.7,4204082.495366
2020-01-03,0.1875,0.19395,0.1845,0.19338,70390779.3,2020-01-03 23:59:59.999000064,13425667.294313,50474,36301583.1,6928904.32379
2020-01-04,0.19331,0.19363,0.19119,0.19305,34239655.4,2020-01-04 23:59:59.999000064,6591839.235992,29964,17121923.3,3296461.165715
2020-01-05,0.19305,0.19722,0.19288,0.19453,54356477.7,2020-01-05 23:59:59.999000064,10607350.475197,42846,26667676.9,5202622.268356
2020-01-06,0.19453,0.22396,0.19421,0.2231,234157239.2,2020-01-06 23:59:59.999000064,49710472.358389,133718,119398227.9,25347262.661041
2020-01-07,0.2231,0.2255,0.20702,0.21335,206449580.6,2020-01-07 23:59:59.999000064,44351703.875862,116906,100552272.9,21611631.168861
2020-01-08,0.21334,0.21836,0.20311,0.2075,148861801.3,2020-01-08 23:59:59.999000064,31472465.535346,94107,72951383.4,15422979.379051
2020-01-09,0.2075,0.20877,0.20126,0.20373,75492140.5,2020-01-09 23:59:59.999000064,15431045.589763,55921,36178314.2,7392145.927042
2020-01-10,0.20375,0.21318,0.20023,0.21284,145223181.5,2020-01-10 23:59:59.999000064,29977092.952851,91240,73767512.3,15227926.802015
2020-01-11,0.21277,0.21994,0.20852,0.21121,119237732.2,2020-01-11 23:59:59.999000064,25532572.239015,85400,56878531.2,12179598.889558
2020-01-12,0.21121,0.21713,0.20941,0.21539,70711714.4,2020-01-12 23:59:59.999000064,15123300.637255,50714,36529163.3,7813890.9099
2020-01-13,0.21536,0.2156,0.2096,0.21134,50959156.8,2020-01-13 23:59:59.999000064,10795581.67681,39038,24629766.6,5219029.261558
2020-01-14,0.21134,0.24526,0.21134,0.23464,301142541.5,2020-01-14 23:59:59.999000064,68826737.174193,170326,151035800.2,34517509.364393
2020-01-15,0.23455,0.24356,0.2263,0.23367,237606461.8,2020-01-15 23:59:59.999000064,55956373.09643,154497,116913891.5,27542230.713212
2020-01-16,0.23367,0.23501,0.2223,0.229,140095581.9,2020-01-16 23:59:59.999000064,31838224.540542,97428,68127367.3,15485773.645332
2020-01-17,0.22899,0.24453,0.22659,0.23921,214368960.7,2020-01-17 23:59:59.999000064,50576051.723939,135743,103469562.4,24406558.982586
2020-01-18,0.23922,0.25456,0.23183,0.24357,206939203.8,2020-01-18 23:59:59.999000064,50099945.919774,133892,101555879.7,24609551.547258
2020-01-19,0.24357,0.25175,0.227,0.23558,180887717.9,2020-01-19 23:59:59.999000064,43172566.93071,109703,78809690.4,18834512.725326
2020-01-20,0.23554,0.23672,0.22415,0.23314,115112776.4,2020-01-20 23:59:59.999000064,26640859.519468,78627,54752746.0,12672309.506115
2020-01-21,0.23314,0.242,0.23,0.23726,111913129.9,2020-01-21 23:59:59.999000064,26486822.906382,79475,55380872.2,13113087.709661
2020-01-22,0.23738,0.23996,0.23213,0.23733,84725853.4,2020-01-22 23:59:59.999000064,20010091.379251,63635,39567787.9,9348415.73098
2020-01-23,0.23733,0.23746,0.22123,0.22586,105762250.0,2020-01-23 23:59:59.999000064,24097989.545807,74101,48045635.6,10947127.783277
2020-01-24,0.22584,0.2263,0.21378,0.22222,121855078.5,2020-01-24 23:59:59.999000064,26926281.582988,78122,60073220.3,13277675.538427
2020-01-25,0.22219,0.22271,0.21662,0.21946,56806347.0,2020-01-25 23:59:59.999000064,12470105.17451,45999,25849286.2,5674672.082184
2020-01-26,0.21946,0.23276,0.218,0.23131,79796120.0,2020-01-26 23:59:59.999000064,17962846.058326,61434,40493751.8,9120473.230569
2020-01-27,0.23121,0.23393,0.2263,0.23077,102966534.5,2020-01-27 23:59:59.999000064,23755953.851886,68602,49109656.6,11332114.705989
2020-01-28,0.23078,0.24162,0.23077,0.23906,157599522.5,2020-01-28 23:59:59.999000064,37078070.268662,93181,83300252.9,19600928.329822
2020-01-29,0.23912,0.24197,0.23425,0.23539,114643264.7,2020-01-29 23:59:59.999000064,27305581.984165,75239,55722398.5,13274221.950572
2020-01-30,0.23538,0.24669,0.23056,0.24376,162144624.0,2020-01-30 23:59:59.999000064,38659074.563365,98254,79595464.0,18990534.895662
2020-01-31,0.24376,0.24486,0.2335,0.23946,122494224.8,2020-01-31 23:59:59.999000064,29315461.81043,84741,53663411.7,12847591.829514
2020-02-01,0.23947,0.24304,0.23684,0.24141,78963550.6,2020-02-01 23:59:59.999000064,18983141.141455,60554,40168368.6,9661299.83383
2020-02-02,0.24146,0.26163,0.2355,0.25093,220101966.8,2020-02-02 23:59:59.999000064,55336019.745377,133056,109911138.3,27642371.085126
2020-02-03,0.25094,0.2595,0.24678,0.25453,168166882.1,2020-02-03 23:59:59.999000064,42349822.143385,100580,84699216.0,21334175.561635
2020-02-04,0.25447,0.271,0.24752,0.26737,273001224.9,2020-02-04 23:59:59.999000064,71201308.848661,158671,134326785.9,35049602.50497
2020-02-05,0.26742,0.2824,0.26737,0.27774,309852829.8,2020-02-05 23:59:59.999000064,85518327.622684,198266,154312236.3,42600404.21281
2020-02-06,0.27782,0.28856,0.26778,0.28325,274932947.3,2020-02-06 23:59:59.999000064,77128867.819627,182535,138298288.8,38829948.332621
2020-02-07,0.28325,0.28832,0.27766,0.27953,158743853.5,2020-02-07 23:59:59.999000064,44807968.236822,118956,76282512.9,21538537.565271
2020-02-08,0.27951,0.28223,0.2636,0.27735,164832911.1,2020-02-08 23:59:59.999000064,45400358.533089,115822,80055478.3,22078480.06248
2020-02-09,0.27731,0.28924,0.27622,0.28257,151863434.1,2020-02-09 23:59:59.999000064,42852878.727218,109462,74021758.5,20894169.763567
2020-02-10,0.28255,0.28322,0.2673,0.27338,142780388.9,2020-02-10 23:59:59.999000064,39179667.171409,107444,67415190.9,18504729.279196
2020-02-11,0.27342,0.2835,0.26738,0.281,150202084.8,2020-02-11 23:59:59.999000064,41421937.644401,114635,75516559.1,20841426.082466
2020-02-12,0.28092,0.309,0.28091,0.30427,358543825.1,2020-02-12 23:59:59.999000064,105875104.900374,216893,185645763.2,54793678.31187
2020-02-13,0.30427,0.34,0.3,0.32709,684720941.9,2020-02-13 23:59:59.999000064,221009646.854612,441869,343540140.9,110956304.388477
2020-02-14,0.32718,0.33942,0.3104,0.33594,348251076.6,2020-02-14 23:59:59.999000064,114034581.268989,246897,177348004.7,58075660.28282
2020-02-15,0.33585,0.34676,0.2955,0.30729,397053085.5,2020-02-15 23:59:59.999000064,128137062.317949,311521,193104088.0,62392325.110403
2020-02-16,0.30729,0.31892,0.27,0.29224,381819181.7,2020-02-16 23:59:59.999000064,113239956.892601,303317,183518478.1,54498186.298654
2020-02-17,0.29248,0.29511,0.26821,0.28736,354803561.0,2020-02-17 23:59:59.999000064,99269030.96835,288706,171786296.2,48091481.938255
2020-02-18,0.28741,0.30273,0.27474,0.29827,296854594.3,2020-02-18 23:59:59.999000064,86321655.126464,219852,150511591.6,43788147.418101
2020-02-19,0.29834,0.30777,0.27007,0.27466,219950638.9,2020-02-19 23:59:59.999000064,64036617.683121,170263,104995259.4,30619321.521323
2020-02-20,0.27466,0.28168,0.26109,0.2709,270623144.6,2020-02-20 23:59:59.999000064,73579378.377882,198567,133218228.0,36227439.85037
2020-02-21,0.27094,0.27898,0.2678,0.27418,175945123.9,2020-02-21 23:59:59.999000064,48263687.837263,129521,86587859.3,23755505.40254
2020-02-22,0.27424,0.2785,0.27,0.27468,107040364.2,2020-02-22 23:59:59.999000064,29292468.963573,80382,54313753.2,14865060.923328
2020-02-23,0.27462,0.28467,0.27462,0.28298,134020545.9,2020-02-23 23:59:59.999000064,37646258.077608,96083,67314948.2,18912561.949373
2020-02-24,0.28298,0.28425,0.26401,0.2704,184354129.7,2020-02-24 23:59:59.999000064,50198305.728272,125417,87905870.3,23940752.255726
2020-02-25,0.2703,0.271,0.251,0.25209,209531989.3,2020-02-25 23:59:59.999000064,54520365.69997,133162,100866412.9,26251221.94386
2020-02-26,0.25218,0.25512,0.22271,0.22915,366105232.9,2020-02-26 23:59:59.999000064,86964308.842675,235825,167692690.6,39825078.450744
